id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1428500655589797898,1427661361576910856,2021-08-20 01:34:31 CEST,2021-08-20,01:34:31,+0200,2706445465,jjordan1964,Jordan 💉💉,,"@ArminLaschet ""Vorausschauend""?  Sagt ausgerechnet #Kanzlerkandidat @ArminLaschet, der eine simple Frage einer Journalistin nicht einmal beantworten kann, weil sie ihm zu ""spontan"" war? 🤔  Genau mein Humor! 🙄   https://t.co/BipUkYHNNR  #Bundestagswahl2021 #CDU #Laschet",de,"[{'screen_name': 'arminlaschet', 'name': 'armin laschet', 'id': '835541664'}]",['https://twitter.com/migrate89/status/1428347011309346827?s=19'],[],0,0,0,"['kanzlerkandidat', 'bundestagswahl2021', 'cdu', 'laschet']",[],https://twitter.com/jjordan1964/status/1428500655589797898,False,https://twitter.com/migrate89/status/1428347011309346827?s=19,0,,,,,,,,"[{'screen_name': 'ArminLaschet', 'name': 'Armin Laschet', 'id': '835541664'}]",,,,
1428492184576274433,1428492184576274433,2021-08-20 01:00:51 CEST,2021-08-20,01:00:51,+0200,797870517239869440,holger_dunker,Holger Dunker,,#TeamTodenhoefer Die #Gerechtigkeistpartei mach mit. #Bundestagswahl2021  https://t.co/33BCLqQXCu,de,[],[],"['https://pbs.twimg.com/media/E9MGET4WYAcGZyv.jpg', 'https://pbs.twimg.com/media/E9MGEkYWUAItmM9.jpg']",0,0,0,"['teamtodenhoefer', 'gerechtigkeistpartei', 'bundestagswahl2021']",[],https://twitter.com/holger_dunker/status/1428492184576274433,False,,1,https://pbs.twimg.com/media/E9MGET4WYAcGZyv.jpg,,,,,,,[],,,,
1428491916790968322,1428488435388583938,2021-08-20 00:59:47 CEST,2021-08-20,00:59:47,+0200,1295101279769960448,hasseltorsten,Mathias Torsten Hassel 👔🐼🦄,,"@BalingAlexander #Bioresonanztherapie wir brauchen mehr diese Automaten in weiterentwickelte Version, ganze Welt praktisch braucht diese #Ticket. #Edeka #Europapark  #btw21 #Bundestagswahl #Bundestagswahl2021  Und beobachten die Ihre Bluetooth-Umgebung bei der #BTWahl2021   https://t.co/LlZDZlvDuo",de,[],['https://www.bild.de/regional/muenchen/muenchen-aktuell/hirntumor-weggestrahlt-super-roboter-in-muenchen-gelandet-76986528.bild.html'],[],0,0,0,"['bioresonanztherapie', 'ticket', 'edeka', 'europapark', 'btw21', 'bundestagswahl', 'bundestagswahl2021', 'btwahl2021']",[],https://twitter.com/HasselTorsten/status/1428491916790968322,False,,0,,,,,,,,"[{'screen_name': 'BalingAlexander', 'name': 'Alexander Baling ♟️', 'id': '1252727256046342145'}]",,,,
1428475619701055493,1428475619701055493,2021-08-19 23:55:02 CEST,2021-08-19,23:55:02,+0200,143906994,thomaswalter71,Thomas Walter,,"Ein Plakat zur Bundestagswahl hängt mit dem Konterfei von Armin Laschet, dem Kanzlerkandidaten der Union, derzeit genau vor dem Gymnasium in Hagen, auf dem ich vor vielen Jahren mein Abitur gemacht habe. Unsere Demokratie lebt vom Mitmachen! #bundestagswahl2021 #bundestagswahl  https://t.co/0ungcprlVf",de,[],[],['https://pbs.twimg.com/media/E9L2_zLWYAMbQov.jpg'],1,0,0,"['bundestagswahl2021', 'bundestagswahl']",[],https://twitter.com/ThomasWalter71/status/1428475619701055493,False,,1,https://pbs.twimg.com/media/E9L2_zLWYAMbQov.jpg,,,,,,,[],,,,
1428468681688879107,1428468681688879107,2021-08-19 23:27:28 CEST,2021-08-19,23:27:28,+0200,1406096482164482053,clubgeopolitics,Geopolitics Club,,"Don’t miss our 🇩🇪 ELECTION SPECIAL: German Federal Elections” with @ameliemariewe on @clubhouse on Monday, 27th September - Join us!  https://t.co/AwJQiioL55 #Bundestagswahl2021",en,"[{'screen_name': 'ameliemariewe', 'name': 'amelie marie weber', 'id': '831825655461449728'}, {'screen_name': 'clubhouse', 'name': 'clubhouse', 'id': '1242240513811480576'}]",['https://www.clubhouse.com/event/mgNw5DpM'],[],0,0,0,['bundestagswahl2021'],[],https://twitter.com/ClubGeopolitics/status/1428468681688879107,False,,0,,,,,,,,[],,,,
1428468057001840640,1428468057001840640,2021-08-19 23:24:59 CEST,2021-08-19,23:24:59,+0200,1107645575086960640,louisgerber8,Louis Gerber,,"#Bertelsmann Studie 2020: 59% #Ostdeutsche sehen sich laut #Umfrage als Bürger 2. Klasse. Gerade im #ZDF zur #Bundestagswahl2021 erwähnt.  Bin häufig in #Leipzig + #Dresden unterwegs. Rund die Hälfte, die ich traf, dachten/denken so. Kann es also in etwa bestätigen.",de,[],[],[],1,0,0,"['bertelsmann', 'ostdeutsche', 'umfrage', 'zdf', 'bundestagswahl2021', 'leipzig', 'dresden']",[],https://twitter.com/LouisGerber8/status/1428468057001840640,False,,0,,,,,,,,[],,,,
1428466634403074059,1428466629361475587,2021-08-19 23:19:19 CEST,2021-08-19,23:19:19,+0200,1134033817105313793,kamil_marc,Kamil Marcinkiewicz,,"The AfD &amp; Die Linke seem, on the other hand, stuck in their niches this year. There is little change visible here independent of a pollster. Most voter migration occurs between 4 mainstream parties: CDU/CSU, SPD, Greens &amp; FDP. #Bundestagswahl2021  https://t.co/9OonNnzJ4E",en,[],[],"['https://pbs.twimg.com/media/E9LtzH6XoAQHck0.png', 'https://pbs.twimg.com/media/E9Lt0plWEAM9EGP.jpg']",0,0,0,['bundestagswahl2021'],[],https://twitter.com/kamil_marc/status/1428466634403074059,False,,1,https://pbs.twimg.com/media/E9LtzH6XoAQHck0.png,,,,,,,[],,,,
1428466629361475587,1428466629361475587,2021-08-19 23:19:18 CEST,2021-08-19,23:19:18,+0200,1134033817105313793,kamil_marc,Kamil Marcinkiewicz,,2021 #Gerrman #Bundestag #election polls for 4 biggest parties by company. Trends are clearly visible in spite of differences between pollsters. #Bundestagswahl2021  https://t.co/v4p0Kgxh33,en,[],[],"['https://pbs.twimg.com/media/E9LschGXIA8dhCr.jpg', 'https://pbs.twimg.com/media/E9Lsd-8XEAYFkdI.jpg', 'https://pbs.twimg.com/media/E9LsfWaXMAMJnH0.jpg', 'https://pbs.twimg.com/media/E9Lsg0WXIAwS5OW.jpg']",3,1,3,"['gerrman', 'bundestag', 'election', 'bundestagswahl2021']",[],https://twitter.com/kamil_marc/status/1428466629361475587,False,,1,https://pbs.twimg.com/media/E9LschGXIA8dhCr.jpg,,,,,,,[],,,,
1428462381047459840,1428462381047459840,2021-08-19 23:02:25 CEST,2021-08-19,23:02:25,+0200,594548796,wehmschulte,Markus Wehmschulte,,Sollte es nicht besser heißen: #2017DarfsichNichtWiederholen statt #2015DarfSichNichtWiederholen ? #Bundestagswahl2021 #Laschet #CDU #CSU #SPD,de,[],[],[],0,0,0,"['2017darfsichnichtwiederholen', '2015darfsichnichtwiederholen', 'bundestagswahl2021', 'laschet', 'cdu', 'csu', 'spd']",[],https://twitter.com/wehmschulte/status/1428462381047459840,False,,0,,,,,,,,[],,,,
1428461345977081865,1428461345977081865,2021-08-19 22:58:19 CEST,2021-08-19,22:58:19,+0200,1134033817105313793,kamil_marc,Kamil Marcinkiewicz,,And here are the #German #Bundestag #election polls by company for the Greens. #Bundestagswahl2021  https://t.co/MuGzx1ZlFZ,en,[],[],['https://pbs.twimg.com/media/E9LpzQAWQAwT6nb.jpg'],0,0,1,"['german', 'bundestag', 'election', 'bundestagswahl2021']",[],https://twitter.com/kamil_marc/status/1428461345977081865,False,,1,https://pbs.twimg.com/media/E9LpzQAWQAwT6nb.jpg,,,,,,,[],,,,
1428460889775263745,1428460889775263745,2021-08-19 22:56:30 CEST,2021-08-19,22:56:30,+0200,18354826,goia,goia,,"9,5 % würden laut Umfragen momentan Splitterparteien wählen. Das sind Millionen verlorene Stimmen, die am Ende der CDU zugute kommen. Solange es die 5 % Hürde gibt, eine lose lose Situation. Denkt mal darüber nach. #Bundestagswahl2021",de,[],[],[],7,17,45,['bundestagswahl2021'],[],https://twitter.com/goia/status/1428460889775263745,False,,0,,,,,,,,[],,,,
1428460637378777089,1428460637378777089,2021-08-19 22:55:30 CEST,2021-08-19,22:55:30,+0200,1134033817105313793,kamil_marc,Kamil Marcinkiewicz,,And here are the SPD polls for the #Germany #Bundestag #election by company. #Bundestagswahl2021  https://t.co/qePgJ5G8Qx,en,[],[],['https://pbs.twimg.com/media/E9LpNYCWUAkj5Tm.jpg'],0,1,0,"['germany', 'bundestag', 'election', 'bundestagswahl2021']",[],https://twitter.com/kamil_marc/status/1428460637378777089,False,,1,https://pbs.twimg.com/media/E9LpNYCWUAkj5Tm.jpg,,,,,,,[],,,,
1428460031670882306,1428460031670882306,2021-08-19 22:53:05 CEST,2021-08-19,22:53:05,+0200,3351848577,perbetriebswirt,PersonalBetriebswirt,,SPD ist gut und rettet Leben. Auch wenn die Umstände eher traurig sind. @spdde @spdbt #Wahl #Bundestagswahl2021  https://t.co/0jCPsonIaU,de,"[{'screen_name': 'spdde', 'name': 'spd parteivorstand 🇪🇺', 'id': '26458162'}, {'screen_name': 'spdbt', 'name': 'spd-fraktion im bundestag', 'id': '347792540'}]",['https://www.n-tv.de/22753498'],[],0,0,0,"['wahl', 'bundestagswahl2021']",[],https://twitter.com/PerBetriebswirt/status/1428460031670882306,False,,0,,,,,,,,[],,,,
1428458659571544072,1428458659571544072,2021-08-19 22:47:38 CEST,2021-08-19,22:47:38,+0200,1330591865033388039,tobiasmcfly22,NeoMcFly,,Wählt bei der #Bundestagswahl Parteien wie @Piratenpartei @DiePARTEI @Tierschutzparte oder @DieHumanisten. Die großen Parteien kann man größtenteils einfach vergessen. #Bundestagswahl2021,de,"[{'screen_name': 'piratenpartei', 'name': 'piratenpartei', 'id': '14341194'}, {'screen_name': 'diepartei', 'name': 'die partei', 'id': '65607107'}, {'screen_name': 'tierschutzparte', 'name': 'tierschutzpartei', 'id': '1640269597'}, {'screen_name': 'diehumanisten', 'name': 'partei der humanisten', 'id': '2367527478'}]",[],[],1,4,7,"['bundestagswahl', 'bundestagswahl2021']",[],https://twitter.com/TobiasMcFly22/status/1428458659571544072,False,,0,,,,,,,,[],,,,
1428456810235764742,1428456810235764742,2021-08-19 22:40:17 CEST,2021-08-19,22:40:17,+0200,1292893362618609666,andrehochemer,André Höchemer,,Seit Montag kann man sich als Deutscher im Ausland ins Wählerverzeichnis für die #Bundestagswahl2021 #btw21 eintragen lassen. Alle Infos und Fristen:  https://t.co/9SwxCiI0bS PS: Ich habe heute schon gewählt! 🤘  https://t.co/AP7KJGpenC,de,[],['https://www.bundeswahlleiter.de/bundestagswahlen/2021/informationen-waehler/deutsche-im-ausland.html'],['https://pbs.twimg.com/media/E9Ll4uSXEAs_sh3.jpg'],0,0,6,"['bundestagswahl2021', 'btw21']",[],https://twitter.com/AndreHochemer/status/1428456810235764742,False,,1,https://pbs.twimg.com/media/E9Ll4uSXEAs_sh3.jpg,,,,,,,[],,,,
1428456750907330578,1428456750907330578,2021-08-19 22:40:03 CEST,2021-08-19,22:40:03,+0200,38128220,cheekyboinc,Stefan Dehnert ‎‎ステファン,,Bald ist #Bundestagswahl2021 #noafd #fckafd  https://t.co/sdNYnt5G6W,en,[],[],['https://pbs.twimg.com/media/E9Ll2CDXoAMRrty.jpg'],0,0,4,"['bundestagswahl2021', 'noafd', 'fckafd']",[],https://twitter.com/CheekyBoinc/status/1428456750907330578,False,,1,https://pbs.twimg.com/media/E9Ll2CDXoAMRrty.jpg,,,,,,,[],,,,
1428456436716216332,1428456436716216332,2021-08-19 22:38:48 CEST,2021-08-19,22:38:48,+0200,1292389837765595136,gutscheine_04,Webmaster Mufy.de,,Bundestagswahlen Umfrage Welche Partei werden Sie wählen? #Bundestagswahl  #Bundestagswahl2021 #Umfrage,de,[],[],[],0,0,0,"['bundestagswahl', 'bundestagswahl2021', 'umfrage']",[],https://twitter.com/Gutscheine_04/status/1428456436716216332,False,,0,,,,,,,,[],,,,
1428454826082455561,1428454826082455561,2021-08-19 22:32:24 CEST,2021-08-19,22:32:24,+0200,1407063092928917506,wmikroskop,Wahlprogramme unterm Mikroskop,,"Noch 37 Tage bis zur #Bundestagswahl2021 . „Der gemeinsame Auftritt zum Beispiel des Goethe Instituts und des Institut Francais zeigt, wie wir mit unseren Werten und den uns gemeinsam herausfordernden Themen wie dem Kolonialismus umgehen können“ – Wahlprogramm #SPD , Seite 49",de,[],[],[],0,0,0,"['bundestagswahl2021', 'spd']",[],https://twitter.com/WMikroskop/status/1428454826082455561,False,,0,,,,,,,,[],,,,
1428454375903703044,1428454375903703044,2021-08-19 22:30:37 CEST,2021-08-19,22:30:37,+0200,1134033817105313793,kamil_marc,Kamil Marcinkiewicz,,"Two new polls for #German #Bundestag #election bring quite diverging results. Allensbach: CDU/CSU 27.5%, SPD 19,5%, Grüne 17,5%, FDP 11%, AfD 11%, Linke 7.5%. Kantar: CDU/CSU 22%, SPD 21%, Grüne 19%, FDP 12%, AfD 11%, Linke 7%. It is a very close 3-way contest #Bundestagswahl2021  https://t.co/6gqmsd7Qi0",de,[],[],['https://pbs.twimg.com/media/E9LizQSWEAMuEma.jpg'],0,0,1,"['german', 'bundestag', 'election', 'bundestagswahl2021']",[],https://twitter.com/kamil_marc/status/1428454375903703044,False,,1,https://pbs.twimg.com/media/E9LizQSWEAMuEma.jpg,,,,,,,[],,,,
1428452207310123011,1428452207310123011,2021-08-19 22:22:00 CEST,2021-08-19,22:22:00,+0200,41078571,mozde,MOZde,,Die #Bundestagswahl2021 rückt näher. Und damit rückt auch die #Gigafactory in Grünheide in den Fokus. Was die Menschen in und um #Erkner wegen #Tesla von der Politik erwarten. #btw2021 #BTWahl2021   https://t.co/0MmzgPuJHj,de,[],['https://www.moz.de/lokales/erkner/bundestagswahl-und-gigafactory-das-erwarten-buerger-aus-der-region-erkner-wegen-tesla-von-der-politik-58898735.html'],[],0,0,0,"['bundestagswahl2021', 'gigafactory', 'erkner', 'tesla', 'btw2021', 'btwahl2021']",[],https://twitter.com/mozde/status/1428452207310123011,False,,0,,,,,,,,[],,,,
1428449710851907588,1428449710851907588,2021-08-19 22:12:05 CEST,2021-08-19,22:12:05,+0200,988305699456380928,alexxausl,Alex,,"Deutschland ist politikmüde. Keiner schreit auf, wenn für #Afghanistan keiner die Verantwortung übernehmen will. Wo wird dies hinführen? Es muss sich etwas ändern..  Jetzt!!!  #Bundestagswahl2021 #Bundestagswahl #Bundestag #Wahl #Wahlkampf #Parteien",de,[],[],[],0,0,0,"['afghanistan', 'bundestagswahl2021', 'bundestagswahl', 'bundestag', 'wahl', 'wahlkampf', 'parteien']",[],https://twitter.com/AlexxausL/status/1428449710851907588,False,,0,,,,,,,,[],,,,
1428444047555899393,1428444047555899393,2021-08-19 21:49:34 CEST,2021-08-19,21:49:34,+0200,69235455,elfritzos,Friedrich Jeschke,,"Falls jemand am Samstag Lust auf ein Helles in #Regensburg hat und ein wenig über #Europa, #Deutschland und #Politik #Bundestagswahl2021  quatschen will, kann mich und damit @VoltEuropa / @VoltDeutschland kennenlernen ;) Einfach eine Nachricht schicken!",de,"[{'screen_name': 'volteuropa', 'name': 'volt europa', 'id': '839481423920758784'}, {'screen_name': 'voltdeutschland', 'name': 'volt deutschland', 'id': '1009006866020683776'}]",[],[],0,0,4,"['regensburg', 'europa', 'deutschland', 'politik', 'bundestagswahl2021']",[],https://twitter.com/elfritzos/status/1428444047555899393,False,,0,,,,,,,,[],,,,
1428441400643817476,1428441400643817476,2021-08-19 21:39:03 CEST,2021-08-19,21:39:03,+0200,154267711,vzsh,Verbraucherzentrale Schleswig-Holstein,,"Zum Schluss: Mit Fragen aus dem Publikum wird die Diskussionsveranstaltung abgeschlossen. Unter anderem: ""Besteht wirklich das Ziel, dass Deutschland seinen Energiebedarf regenerativ ausschließlich auf eigener Fläche erzeugen will?"" #btw21 #Bundestagswahl2021 #Ende  https://t.co/TXVVGfgLHM",de,[],[],['https://pbs.twimg.com/media/E9LXYrAXsAkcN1b.jpg'],0,0,1,"['btw21', 'bundestagswahl2021', 'ende']",[],https://twitter.com/vzsh/status/1428441400643817476,False,,1,https://pbs.twimg.com/media/E9LXYrAXsAkcN1b.jpg,,,,,,,[],,,,
1428441375427776513,1428441375427776513,2021-08-19 21:38:57 CEST,2021-08-19,21:38:57,+0200,1353170839362007041,noafd_btw21,#BTW2021 #BTW21 🇩🇪 #NOAFD #SPD ❤️ #GRUENE,,"Wer garantiert uns, dass die Sache mit den ""Hilfskräften"" nicht so endet wie bei ihren Idolen aus 1933 #NazisRaus #NoAfD #btw21 #AfDrausausdenParlamenten #Bundestagswahl2021  #Afghanishtan #Ortskräfte",de,[],[],[],1,1,5,"['nazisraus', 'noafd', 'btw21', 'afdrausausdenparlamenten', 'bundestagswahl2021', 'afghanishtan', 'ortskräfte']",[],https://twitter.com/NoAFD_BTW21/status/1428441375427776513,False,https://twitter.com/StBrandner/status/1428300059440041991,0,,,,,,,,[],,,,
1428439654517325825,1428439654517325825,2021-08-19 21:32:07 CEST,2021-08-19,21:32:07,+0200,19995983,mister_brisby,Mister Brisby (2x Biontech),,„Tierversuche abwählen“ – Das sagen die Parteien:  https://t.co/mZECAUtmED #Bundestagswahl #Bundestagswahl2021 #btw21 #Tierschutz,de,[],['https://www.aerzte-gegen-tierversuche.de/de/helfen/kampagnen/3427-tierversuche-abwaehlen-das-sagen-die-parteien'],[],0,0,0,"['bundestagswahl', 'bundestagswahl2021', 'btw21', 'tierschutz']",[],https://twitter.com/Mister_Brisby/status/1428439654517325825,False,,0,,,,,,,,[],,,,
1428438063731064834,1428438063731064834,2021-08-19 21:25:48 CEST,2021-08-19,21:25:48,+0200,2279144426,_s1a9r8a8h_,Fräulein Wunder 🤸🏻‍♀️,,Zwei Kreuze für Veränderung. #Bundestagswahl2021  https://t.co/ruypZ8oqiw,de,[],[],['https://pbs.twimg.com/media/E9LU2UlWQAM4G6t.jpg'],0,0,2,['bundestagswahl2021'],[],https://twitter.com/_S1a9r8a8h_/status/1428438063731064834,False,,1,https://pbs.twimg.com/media/E9LU2UlWQAM4G6t.jpg,,,,,,,[],,,,
1428436312734973953,1428436312734973953,2021-08-19 21:18:50 CEST,2021-08-19,21:18:50,+0200,154267711,vzsh,Verbraucherzentrale Schleswig-Holstein,,Doris Lorenz von  https://t.co/QCF4Wn3Qcq sagt: „Für ein engagiertes Handeln der Bürger vor Ort müssen bundespolitisch klare Rahmen gesetzt werden – unter dem Motto: keep it simple &amp; easy.“  #btw21 #Bundestagswahl2021 #BTWahl2021,de,[],['http://xn--energiebrger-klb.SH'],[],0,0,1,"['btw21', 'bundestagswahl2021', 'btwahl2021']",[],https://twitter.com/vzsh/status/1428436312734973953,False,,0,,,,,,,,[],,,,
1428435254587629572,1428293674753007616,2021-08-19 21:14:38 CEST,2021-08-19,21:14:38,+0200,1103213547423744005,karine_n1,Karine,,"@janboehm ... hat sie es vor allem dem Fakt zu verdanken, dass die anderen Parteien noch unfähiger sind. #Scholz nutzt nur den Rolltreppeneffekt:  ""Im Stillstand nach oben ...""  #Bundestagswahl2021",de,[],[],[],0,0,0,"['scholz', 'bundestagswahl2021']",[],https://twitter.com/Karine_N1/status/1428435254587629572,False,,0,,,,,,,,"[{'screen_name': 'janboehm', 'name': 'Jan Böhmermann 🦠🤨', 'id': '19072286'}]",,,,
1428428662823600138,1428428662823600138,2021-08-19 20:48:26 CEST,2021-08-19,20:48:26,+0200,849741996642250752,levikrasnitz,Levi Krasnitz,,Der @Wahlleiter_Bund verweist auf Informationen über Fake News. Grundsätzlich kann er die These aus dem Video aber nicht widerlegen.  #Bundestagswahl2021 #wahlurne #keineBriefwahl #bundeswahlleiter,de,"[{'screen_name': 'wahlleiter_bund', 'name': 'der bundeswahlleiter', 'id': '823878890103914496'}]",[],[],0,0,0,"['bundestagswahl2021', 'wahlurne', 'keinebriefwahl', 'bundeswahlleiter']",[],https://twitter.com/levikrasnitz/status/1428428662823600138,False,https://twitter.com/rotrunner_ber/status/1428260610584846339,0,,,,,,,,[],,,,
1428427916187144198,1428427916187144198,2021-08-19 20:45:28 CEST,2021-08-19,20:45:28,+0200,246700320,johanngeorgby,Meindl 🌍🌎🌏💉💉🥰,,Seltsame Entwicklung in #Bayern! Nach ein paar Tagen sind in unserem Dorf und in den Nachbardörfern alle #Laschet Plakate der #CSU spurlos verschwunden! Wurden ausgetauscht gegen den lokalen Kandidaten der CSU. #Bundestagswahl2021,de,[],[],[],0,0,0,"['bayern', 'laschet', 'csu', 'bundestagswahl2021']",[],https://twitter.com/JohannGeorgBY/status/1428427916187144198,False,,0,,,,,,,,[],,,,
1428427830967291904,1428427830967291904,2021-08-19 20:45:08 CEST,2021-08-19,20:45:08,+0200,265909683,dasrechtsportal,juris GmbH,,Agenda der #Anwaltschaft für nächste Regierung: @Anwaltverein definiert Eckpunkte zur #Bundestagswahl 2021 und Legislaturperiode  https://t.co/JqAwY3gaAr #BTW21 #Bundestagswahl2021 #DAV  https://t.co/OWrdnlh34g,de,"[{'screen_name': 'anwaltverein', 'name': 'dav', 'id': '75407509'}]",['http://ow.ly/tOY550FTYG7'],['https://pbs.twimg.com/media/E9LLiwFWUAcpT65.jpg'],0,0,0,"['anwaltschaft', 'bundestagswahl', 'btw21', 'bundestagswahl2021', 'dav']",[],https://twitter.com/DasRechtsportal/status/1428427830967291904,False,,1,https://pbs.twimg.com/media/E9LLiwFWUAcpT65.jpg,,,,,,,[],,,,
1428427635089149956,1428427635089149956,2021-08-19 20:44:21 CEST,2021-08-19,20:44:21,+0200,103828267,marcraschke,Marc Raschke,,"„Joa, was machen wir noch?“ - grübel … wenn ein Kanzlerkandidat 5 Wochen vor der #Bundestagswahl2021 nicht mehr als zwei Themen weiß. Und auch noch kein „100-Punkte… äh … 100-Tage-Programm“ hat. #laschet #laschetdenktnach #LaschetKneift #LaschetVerhindern #cdu",de,[],[],[],2,0,17,"['bundestagswahl2021', 'laschet', 'laschetdenktnach', 'laschetkneift', 'laschetverhindern', 'cdu']",[],https://twitter.com/marcraschke/status/1428427635089149956,False,https://twitter.com/migrate89/status/1428347011309346827,0,,,,,,,,[],,,,
1428426905322246156,1428426905322246156,2021-08-19 20:41:27 CEST,2021-08-19,20:41:27,+0200,988305699456380928,alexxausl,Alex,,"Wen soll man wählen, wenn keiner für Afghanistan, Wirecard, Corona oder die Flutkatastrophe die Verantwortung trägt???  #COVID19 #Afghanistan #MaasRuecktritt #AKK #Wahlen #AfghanistanBurning #Regierung #berlin #merkel #Bundestagswahl2021",de,[],[],[],0,0,0,"['covid19', 'afghanistan', 'maasruecktritt', 'akk', 'wahlen', 'afghanistanburning', 'regierung', 'berlin', 'merkel', 'bundestagswahl2021']",[],https://twitter.com/AlexxausL/status/1428426905322246156,False,,0,,,,,,,,[],,,,
1428422677916696589,1428422677916696589,2021-08-19 20:24:39 CEST,2021-08-19,20:24:39,+0200,1390393843326099470,burkhardbartni2,Burkhard Bartnick,,Alternative für Deutschland ist Europa.  #AfD  #Bundestagswahl2021 #Bundestagswahl   https://t.co/4jackpGgZX,de,[],['https://www.bing.com/opaluqu/v1?q=gauland&input=2&uqureferertype=4&clientbuild=sapphireAndroid&cc=US&setlang=de&sessionid=207502983C3C496DBB080C254C77DD10&uqurequestid=936e9b24d9745d4219dbefaded91d170&clientid=CDA03C23E1E84BA9951BF6755D87B1F1&deviceid=CDA03C23E1E84BA9951BF6755D87B1F1&ssp=1&uquclientversion=2&PC=SANSAAND&safesearch=moderate'],[],0,0,0,"['afd', 'bundestagswahl2021', 'bundestagswahl']",[],https://twitter.com/BurkhardBartni2/status/1428422677916696589,False,,0,,,,,,,,[],,,,
1428413340129374216,1428412988390785028,2021-08-19 19:47:33 CEST,2021-08-19,19:47:33,+0200,710091914171830272,2robinia_sos,SOS,,#bundestagswahl2021 #b26n,und,[],[],[],0,0,0,"['bundestagswahl2021', 'b26n']",[],https://twitter.com/2robinia_sos/status/1428413340129374216,False,,0,,,,,,,,[],,,,
1428410427432751106,1428347741088845827,2021-08-19 19:35:59 CEST,2021-08-19,19:35:59,+0200,2583724430,onaujoks,Oliver Naujoks(BioNTech fertiggechippt!💉🩹💉🩹😉),,"@KatzastrophenK @mehmedkoenig Sieh mal an! Das wollte ich ihm auch gerade empfehlen.  Und er hat Glück! Er darf bei seinem 1. Urnengang gleich 4x wählen 🗳️(#Bundestag, #Abgeordnetenhaus, #BVV und #Volksentscheid)!  #btw21 #briefwahl #Bundestagswahl2021",de,[],[],[],0,0,1,"['bundestag', 'abgeordnetenhaus', 'bvv', 'volksentscheid', 'btw21', 'briefwahl', 'bundestagswahl2021']",[],https://twitter.com/ONaujoks/status/1428410427432751106,False,,0,,,,,,,,"[{'screen_name': 'KatzastrophenK', 'name': 'Katzastrophen-Karla Biontech-veredelt', 'id': '1388547558688051204'}, {'screen_name': 'mehmedkoenig', 'name': 'Mehmed König 💉💉', 'id': '1145783671724675072'}]",,,,
1428406497676038161,1428406497676038161,2021-08-19 19:20:22 CEST,2021-08-19,19:20:22,+0200,1385166482661908481,jonas_zechner,Jonas Zechner,,"@ToniHofreiter ist heute zu Gast in #Aachen.  ""Es wird die Politik gemacht, die von der Mehrheit der Menschen  gewählt wird. Darum brauchen wir neue Mehrheiten im Parlament!""   #bereitweilihresseid #btw21 #Bundestagswahl2021 #btw2021  https://t.co/sQJZLMym4S",de,[],[],"['https://pbs.twimg.com/media/E9K4HmWWYAA_QgA.jpg', 'https://pbs.twimg.com/media/E9K4IaCWUAIRTb-.jpg']",0,1,1,"['aachen', 'bereitweilihresseid', 'btw21', 'bundestagswahl2021', 'btw2021']",[],https://twitter.com/jonas_zechner/status/1428406497676038161,False,,1,https://pbs.twimg.com/media/E9K4HmWWYAA_QgA.jpg,,,,,,,[],,,,
1428406013737246722,1428406013737246722,2021-08-19 19:18:26 CEST,2021-08-19,19:18:26,+0200,201857063,jandiek,jan diek,,@andreasscheuer Ich hoffe Ihre Zeit ist nach der #Bundestagswahl2021 #btw2021 vorbei. Danke für Ihre Dienste.  Es kann nur besser werden. Ein neuer #Minister wird es ausbügeln. Machen Sie sich KEIN Kopf,de,[],[],[],0,0,0,"['bundestagswahl2021', 'btw2021', 'minister']",[],https://twitter.com/jandiek/status/1428406013737246722,False,,0,,,,,,,,[],,,,
1428400430317555714,1428400430317555714,2021-08-19 18:56:15 CEST,2021-08-19,18:56:15,+0200,4484033919,diddi_de,dittbert,,"Schland, Alda!  #btw21 #bundestagswahl2021 #noafd #verfassungspatriot",de,[],[],[],0,0,1,"['btw21', 'bundestagswahl2021', 'noafd', 'verfassungspatriot']",[],https://twitter.com/diddi_de/status/1428400430317555714,False,https://twitter.com/mehmedkoenig/status/1428347741088845827,0,,,,,,,,[],,,,
1428399044825595909,1428399044825595909,2021-08-19 18:50:45 CEST,2021-08-19,18:50:45,+0200,1228713866374402051,thommy_saxony,Thommy_DD,,"Aus Liebe zu #Deutschland und aus Liebe zur #Demokratie zur #Bundestagswahl2021 die #AfD wählen. Jedwede Stimme für #CDU, #Gruene, #SPD oder #FDP ist eine verloren Stimme für unser Land. Wählt die einzige Alternative gegen den Untergang, wählt #AfD.",de,[],[],[],0,0,1,"['deutschland', 'demokratie', 'bundestagswahl2021', 'afd', 'cdu', 'gruene', 'spd', 'fdp', 'afd']",[],https://twitter.com/Thommy_Saxony/status/1428399044825595909,False,,0,,,,,,,,[],,,,
